Frame Number,Time Stamp (ms),Buffer Index
1872,62828,0
1873,62862,0
1874,62897,0
1875,62929,0
1876,62964,0
1877,62997,0
1878,63030,0
1879,63065,0
1880,63098,0
1881,63131,0
1882,63165,0
1883,63199,0
1884,63232,0
1885,63266,0
1886,63299,0
1887,63332,0
1888,63366,0
1889,63400,0
1890,63432,0
1891,63467,0
1892,63501,0
1893,63534,0
1894,63567,0
1895,63602,0
1896,63635,0
1897,63668,0
1898,63702,0
1899,63736,0
1900,63769,0
1901,63803,0
1902,63837,0
1903,63871,0
1904,63904,0
1905,63938,0
1906,63971,0
1907,64005,0
1908,64039,0
1909,64072,0
1910,64107,0
1911,64139,0
1912,64173,0
1913,64207,0
1914,64240,0
1915,64274,0
1916,64308,0
1917,64340,0
1918,64373,0
1919,64408,0
1920,64442,0
1921,64475,0
1922,64510,0
1923,64542,0
1924,64576,0
1925,64610,0
1926,64644,0
1927,64676,0
1928,64710,0
1929,64743,0
1930,64777,0
1931,64810,0
1932,64844,0
1933,64876,0
1934,64911,0
1935,64946,0
1936,64977,0
1937,65011,0
1938,65045,0
1939,65079,0
1940,65112,0
1941,65145,0
1942,65180,0
1943,65213,0
1944,65247,0
1945,65281,0
1946,65314,0
1947,65348,0
1948,65381,0
1949,65414,0
1950,65448,0
1951,65482,0
1952,65514,0
1953,65549,0
1954,65581,0
1955,65615,0
1956,65649,0
1957,65683,0
1958,65716,0
1959,65750,0
1960,65784,0
1961,65817,0
1962,65851,0
1963,65885,0
1964,65917,0
1965,65951,0
1966,65985,0
1967,66019,0
1968,66052,0
1969,66086,0
1970,66120,0
1971,66153,0
1972,66186,0
1973,66221,0
1974,66255,0
1975,66288,0
1976,66322,0
1977,66355,0
1978,66390,0
1979,66422,0
1980,66455,0
1981,66490,0
1982,66522,0
1983,66556,0
1984,66592,0
1985,66624,0
1986,66658,0
1987,66690,0
1988,66725,0
1989,66758,0
1990,66793,0
1991,66826,0
1992,66860,0
1993,66892,0
1994,66926,0
1995,66958,0
1996,66993,0
1997,67027,0
1998,67061,0
1999,67094,0
2000,67126,0
2001,67161,0
2002,67194,0
2003,67227,0
2004,67261,0
2005,67294,0
2006,67328,0
2007,67362,0
2008,67394,0
2009,67429,0
2010,67463,0
2011,67495,0
2012,67530,0
2013,67562,0
2014,67596,0
2015,67631,0
2016,67663,0
2017,67698,0
2018,67731,0
2019,67764,0
2020,67798,0
2021,67831,0
2022,67865,0
2023,67898,0
2024,67932,0
2025,67966,0
2026,67999,0
2027,68032,0
2028,68068,0
2029,68100,0
2030,68133,0
2031,68167,0
2032,68202,0
2033,68234,0
2034,68267,0
2035,68303,0
2036,68334,0
2037,68369,0
2038,68404,0
2039,68436,0
2040,68470,0
2041,68504,0
2042,68537,0
2043,68572,0
2044,68604,0
2045,68637,0
2046,68673,0
2047,68704,0
2048,68739,0
2049,68772,0
2050,68806,0
2051,68840,0
2052,68873,0
2053,68908,0
2054,68940,0
2055,68973,0
2056,69009,0
2057,69041,0
2058,69076,0
2059,69108,0
2060,69141,0
2061,69175,0
2062,69208,0
2063,69242,0
2064,69276,0
2065,69310,0
2066,69344,0
2067,69376,0
2068,69410,0
2069,69444,0
2070,69477,0
2071,69512,0
2072,69544,0
2073,69578,0
2074,69611,0
2075,69645,0
2076,69678,0
2077,69712,0
2078,69746,0
2079,69778,0
2080,69813,0
2081,69846,0
2082,69879,0
2083,69913,0
2084,69947,0
2085,69980,0
2086,70014,0
2087,70048,0
2088,70081,0
2089,70114,0
2090,70149,0
2091,70182,0
2092,70215,0
2093,70249,0
2094,70282,0
2095,70316,0
2096,70350,0
2097,70383,0
2098,70417,0
2099,70450,0
2100,70484,0
2101,70517,0
2102,70551,0
2103,70586,0
2104,70618,0
2105,70652,0
2106,70686,0
2107,70719,0
2108,70753,0
2109,70786,0
2110,70820,0
2111,70854,0
2112,70888,0
2113,70920,0
2114,70955,0
2115,70989,0
2116,71021,0
2117,71056,0
2118,71089,0
2119,71122,0
2120,71156,0
2121,71190,0
2122,71223,0
2123,71257,0
2124,71291,0
2125,71324,0
2126,71357,0
2127,71391,0
2128,71425,0
2129,71458,0
2130,71492,0
2131,71525,0
2132,71559,0
2133,71593,0
2134,71626,0
2135,71660,0
2136,71692,0
2137,71727,0
2138,71760,0
2139,71794,0
2140,71828,0
2141,71860,0
2142,71895,0
2143,71927,0
2144,71961,0
2145,71995,0
2146,72029,0
2147,72062,0
2148,72096,0
2149,72128,0
2150,72162,0
2151,72195,0
2152,72230,0
2153,72264,0
2154,72296,0
2155,72331,0
2156,72364,0
2157,72397,0
2158,72432,0
2159,72464,0
2160,72497,0
2161,72532,0
2162,72565,0
2163,72599,0
2164,72632,0
2165,72666,0
2166,72700,0
2167,72734,0
2168,72767,0
2169,72801,0
2170,72835,0
2171,72868,0
2172,72901,0
2173,72935,0
2174,72969,0
2175,73001,0
2176,73036,0
2177,73070,0
2178,73102,0
2179,73137,0
2180,73170,0
2181,73203,0
2182,73237,0
2183,73271,0
2184,73304,0
2185,73338,0
2186,73373,0
2187,73406,0
2188,73439,0
2189,73474,0
2190,73505,0
2191,73541,0
2192,73574,0
2193,73606,0
2194,73641,0
2195,73675,0
2196,73708,0
2197,73742,0
2198,73775,0
2199,73809,0
2200,73841,0
2201,73875,0
2202,73909,0
2203,73942,0
2204,73976,0
2205,74010,0
2206,74043,0
2207,74077,0
2208,74109,0
2209,74143,0
2210,74177,0
2211,74211,0
2212,74244,0
2213,74277,0
2214,74311,0
2215,74345,0
2216,74379,0
2217,74413,0
2218,74445,0
2219,74479,0
2220,74513,0
2221,74546,0
2222,74580,0
2223,74614,0
2224,74647,0
2225,74680,0
2226,74714,0
2227,74747,0
2228,74782,0
2229,74815,0
2230,74849,0
2231,74881,0
2232,74915,0
2233,74950,0
2234,74983,0
2235,75016,0
2236,75050,0
2237,75083,0
2238,75118,0
2239,75151,0
2240,75185,0
2241,75218,0
2242,75251,0
2243,75285,0
2244,75319,0
2245,75352,0
2246,75387,0
2247,75419,0
2248,75454,0
2249,75486,0
2250,75520,0
2251,75555,0
2252,75588,0
2253,75621,0
2254,75655,0
2255,75689,0
2256,75722,0
2257,75755,0
2258,75790,0
2259,75823,0
2260,75857,0
2261,75890,0
2262,75923,0
2263,75959,0
2264,75991,0
2265,76024,0
2266,76058,0
2267,76091,0
2268,76125,0
2269,76159,0
2270,76192,0
2271,76225,0
2272,76258,0
2273,76292,0
2274,76326,0
2275,76360,0
2276,76393,0
2277,76426,0
2278,76460,0
2279,76494,0
2280,76527,0
2281,76561,0
2282,76595,0
2283,76627,0
2284,76661,0
2285,76695,0
2286,76728,0
2287,76762,0
2288,76796,0
2289,76829,0
2290,76863,0
2291,76897,0
2292,76930,0
2293,76964,0
2294,76996,0
2295,77031,0
2296,77064,0
2297,77098,0
2298,77132,0
2299,77164,0
2300,77198,0
2301,77232,0
2302,77265,0
2303,77300,0
2304,77333,0
2305,77366,0
2306,77401,0
2307,77433,0
2308,77467,0
2309,77501,0
2310,77535,0
2311,77568,0
2312,77603,0
2313,77636,0
2314,77668,0
2315,77703,0
2316,77736,0
2317,77769,0
2318,77803,0
2319,77837,0
2320,77871,0
2321,77904,0
2322,77938,0
2323,77971,0
2324,78005,0
2325,78038,0
2326,78073,0
2327,78105,0
2328,78139,0
2329,78173,0
2330,78207,0
2331,78240,0
2332,78274,0
2333,78308,0
2334,78341,0
2335,78375,0
2336,78408,0
2337,78442,0
2338,78476,0
2339,78509,0
2340,78542,0
2341,78575,0
2342,78609,0
2343,78644,0
2344,78676,0
2345,78710,0
2346,78743,0
2347,78777,0
2348,78810,0
2349,78843,0
2350,78878,0
2351,78911,0
2352,78944,0
2353,78979,0
2354,79011,0
2355,79045,0
2356,79078,0
2357,79112,0
2358,79145,0
2359,79178,0
2360,79213,0
2361,79247,0
2362,79279,0
2363,79315,0
2364,79347,0
2365,79381,0
2366,79415,0
2367,79447,0
2368,79482,0
2369,79515,0
2370,79548,0
2371,79582,0
2372,79615,0
2373,79649,0
2374,79683,0
2375,79717,0
2376,79750,0
2377,79783,0
2378,79817,0
2379,79851,0
2380,79885,0
2381,79919,0
2382,79952,0
2383,79985,0
2384,80020,0
2385,80052,0
2386,80085,0
2387,80121,0
2388,80153,0
2389,80186,0
2390,80220,0
2391,80255,0
2392,80289,0
2393,80322,0
2394,80356,0
2395,80389,0
2396,80422,0
2397,80457,0
2398,80489,0
2399,80525,0
2400,80556,0
2401,80590,0
2402,80624,0
2403,80657,0
2404,80691,0
2405,80724,0
2406,80758,0
2407,80792,0
2408,80825,0
2409,80859,0
2410,80892,0
2411,80926,0
2412,80960,0
2413,80992,0
2414,81026,0
2415,81061,0
2416,81094,0
2417,81126,0
2418,81161,0
2419,81194,0
2420,81226,0
2421,81260,0
2422,81295,0
2423,81327,0
2424,81361,0
2425,81395,0
2426,81428,0
2427,81462,0
2428,81497,0
2429,81529,0
2430,81563,0
2431,81597,0
2432,81630,0
2433,81664,0
2434,81697,0
2435,81731,0
2436,81764,0
2437,81797,0
2438,81831,0
2439,81865,0
2440,81898,0
2441,81931,0
2442,81965,0
2443,82001,0
2444,82033,0
2445,82066,0
2446,82102,0
2447,82134,0
2448,82168,0
2449,82202,0
2450,82235,0
2451,82270,0
2452,82303,0
2453,82335,0
2454,82369,0
2455,82403,0
2456,82438,0
2457,82469,0
2458,82504,0
2459,82538,0
2460,82570,0
2461,82605,0
2462,82638,0
2463,82672,0
2464,82706,0
2465,82739,0
2466,82773,0
2467,82806,0
2468,82840,0
2469,82875,0
2470,82907,0
2471,82941,0
2472,82974,0
2473,83008,0
2474,83040,0
2475,83075,0
2476,83108,0
2477,83141,0
2478,83175,0
2479,83209,0
2480,83243,0
2481,83276,0
2482,83308,0
2483,83342,0
2484,83376,0
2485,83409,0
2486,83443,0
2487,83477,0
2488,83510,0
2489,83544,0
2490,83578,0
2491,83611,0
2492,83645,0
2493,83679,0
2494,83711,0
2495,83745,0
2496,83779,0
2497,83812,0
2498,83846,0
2499,83879,0
2500,83913,0
2501,83947,0
2502,83980,0
2503,84014,0
2504,84047,0
2505,84081,0
2506,84115,0
2507,84148,0
2508,84183,0
2509,84215,0
2510,84248,0
2511,84283,0
2512,84316,0
2513,84350,0
2514,84384,0
2515,84417,0
2516,84451,0
2517,84485,0
2518,84518,0
2519,84551,0
2520,84586,0
2521,84619,0
2522,84652,0
2523,84685,0
2524,84720,0
2525,84753,0
2526,84788,0
2527,84821,0
2528,84855,0
2529,84888,0
2530,84922,0
2531,84955,0
2532,84989,0
2533,85023,0
2534,85055,0
2535,85089,0
2536,85123,0
2537,85156,0
2538,85190,0
2539,85223,0
2540,85257,0
2541,85291,0
2542,85324,0
2543,85358,0
2544,85390,0
2545,85425,0
2546,85458,0
2547,85490,0
2548,85525,0
2549,85559,0
2550,85592,0
2551,85626,0
2552,85659,0
2553,85693,0
2554,85726,0
2555,85760,0
2556,85793,0
2557,85827,0
2558,85862,0
2559,85893,0
2560,85928,0
2561,85962,0
2562,85995,0
2563,86029,0
2564,86061,0
2565,86095,0
2566,86130,0
2567,86162,0
2568,86196,0
2569,86231,0
2570,86263,0
2571,86297,0
2572,86330,0
2573,86364,0
2574,86397,0
2575,86431,0
2576,86465,0
2577,86498,0
2578,86532,0
2579,86566,0
2580,86598,0
2581,86633,0
2582,86666,0
2583,86700,0
2584,86734,0
2585,86767,0
2586,86801,0
2587,86834,0
2588,86867,0
2589,86902,0
2590,86935,0
2591,86969,0
2592,87004,0
2593,87036,0
2594,87071,0
2595,87104,0
2596,87137,0
2597,87171,0
2598,87204,0
2599,87238,0
2600,87272,0
2601,87305,0
2602,87339,0
2603,87371,0
2604,87406,0
2605,87440,0
2606,87472,0
2607,87506,0
2608,87540,0
2609,87574,0
2610,87609,0
2611,87641,0
2612,87675,0
2613,87707,0
2614,87741,0
2615,87774,0
2616,87808,0
2617,87842,0
2618,87874,0
2619,87909,0
2620,87943,0
2621,87976,0
2622,88009,0
2623,88044,0
2624,88076,0
2625,88111,0
2626,88143,0
2627,88177,0
2628,88211,0
2629,88243,0
2630,88277,0
2631,88312,0
2632,88345,0
2633,88379,0
2634,88412,0
2635,88446,0
2636,88479,0
2637,88512,0
2638,88546,0
2639,88580,0
2640,88613,0
2641,88648,0
2642,88681,0
2643,88713,0
2644,88748,0
2645,88780,0
2646,88815,0
2647,88849,0
2648,88883,0
2649,88915,0
2650,88949,0
2651,88984,0
2652,89017,0
2653,89049,0
2654,89085,0
2655,89117,0
2656,89152,0
2657,89185,0
2658,89217,0
2659,89252,0
2660,89285,0
2661,89319,0
2662,89354,0
2663,89386,0
2664,89420,0
2665,89454,0
2666,89487,0
2667,89520,0
2668,89554,0
2669,89588,0
2670,89621,0
2671,89655,0
2672,89689,0
2673,89722,0
2674,89756,0
2675,89790,0
2676,89823,0
2677,89856,0
2678,89890,0
2679,89924,0
2680,89957,0
2681,89991,0
2682,90024,0
2683,90058,0
2684,90091,0
2685,90124,0
2686,90159,0
2687,90192,0
2688,90225,0
2689,90259,0
2690,90292,0
2691,90325,0
2692,90359,0
2693,90394,0
2694,90426,0
2695,90459,0
2696,90495,0
2697,90527,0
2698,90561,0
2699,90594,0
2700,90627,0
2701,90662,0
2702,90695,0
2703,90728,0
2704,90762,0
2705,90795,0
2706,90830,0
2707,90862,0
2708,90896,0
2709,90930,0
2710,90963,0
2711,90997,0
2712,91031,0
2713,91064,0
2714,91098,0
2715,91130,0
2716,91165,0
2717,91199,0
2718,91232,0
2719,91266,0
2720,91299,0
2721,91334,0
2722,91367,0
2723,91400,0
2724,91434,0
2725,91468,0
2726,91501,0
2727,91535,0
2728,91569,0
2729,91603,0
2730,91637,0
2731,91669,0
2732,91703,0
2733,91737,0
2734,91770,0
2735,91803,0
2736,91837,0
2737,91871,0
2738,91905,0
2739,91937,0
2740,91971,0
2741,92006,0
2742,92039,0
2743,92072,0
2744,92106,0
2745,92140,0
2746,92174,0
2747,92207,0
2748,92240,0
2749,92273,0
2750,92308,0
2751,92340,0
2752,92375,0
2753,92408,0
2754,92440,0
2755,92475,0
2756,92508,0
2757,92542,0
2758,92575,0
2759,92608,0
2760,92642,0
2761,92676,0
2762,92708,0
2763,92743,0
2764,92777,0
2765,92809,0
2766,92843,0
2767,92877,0
2768,92911,0
2769,92944,0
2770,92977,0
2771,93012,0
2772,93044,0
2773,93079,0
2774,93112,0
2775,93145,0
2776,93179,0
2777,93212,0
2778,93247,0
2779,93280,0
2780,93314,0
2781,93347,0
2782,93381,0
2783,93414,0
2784,93449,0
2785,93481,0
2786,93516,0
2787,93549,0
2788,93582,0
2789,93616,0
2790,93649,0
2791,93683,0
2792,93718,0
2793,93750,0
2794,93784,0
2795,93818,0
2796,93852,0
2797,93885,0
2798,93918,0
2799,93953,0
2800,93987,0
2801,94019,0
2802,94054,0
2803,94087,0
2804,94120,0
2805,94154,0
2806,94187,0
2807,94221,0
2808,94254,0
2809,94288,0
2810,94323,0
2811,94355,0
2812,94389,0
2813,94423,0
2814,94456,0
2815,94490,0
2816,94522,0
2817,94557,0
2818,94590,0
2819,94625,0
2820,94657,0
2821,94690,0
2822,94725,0
2823,94758,0
2824,94791,0
2825,94824,0
2826,94858,0
2827,94892,0
2828,94925,0
2829,94958,0
2830,94992,0
2831,95026,0
2832,95059,0
2833,95093,0
2834,95126,0
2835,95160,0
2836,95195,0
2837,95227,0
2838,95260,0
2839,95295,0
2840,95328,0
2841,95361,0
2842,95395,0
2843,95430,0
2844,95462,0
2845,95496,0
2846,95530,0
2847,95563,0
2848,95597,0
2849,95631,0
2850,95663,0
2851,95698,0
2852,95732,0
2853,95765,0
2854,95799,0
2855,95831,0
2856,95865,0
2857,95900,0
2858,95932,0
2859,95966,0
2860,96000,0
2861,96034,0
2862,96067,0
2863,96100,0
2864,96136,0
2865,96168,0
2866,96202,0
2867,96236,0
2868,96269,0
2869,96303,0
2870,96336,0
2871,96370,0
2872,96404,0
2873,96436,0
2874,96471,0
2875,96504,0
2876,96539,0
2877,96571,0
2878,96605,0
2879,96638,0
2880,96672,0
2881,96706,0
2882,96739,0
2883,96772,0
2884,96806,0
2885,96839,0
2886,96873,0
2887,96907,0
2888,96941,0
2889,96974,0
2890,97007,0
2891,97041,0
2892,97074,0
2893,97107,0
2894,97140,0
2895,97175,0
2896,97209,0
2897,97242,0
2898,97275,0
2899,97309,0
2900,97342,0
2901,97376,0
2902,97410,0
2903,97444,0
2904,97477,0
2905,97510,0
2906,97543,0
2907,97577,0
2908,97612,0
2909,97645,0
2910,97678,0
2911,97712,0
2912,97745,0
2913,97778,0
2914,97813,0
2915,97846,0
2916,97880,0
2917,97913,0
2918,97946,0
2919,97980,0
2920,98013,0
2921,98048,0
2922,98082,0
2923,98114,0
2924,98148,0
2925,98182,0
2926,98215,0
2927,98249,0
2928,98284,0
2929,98317,0
2930,98350,0
2931,98384,0
2932,98417,0
2933,98452,0
2934,98485,0
2935,98519,0
2936,98551,0
2937,98585,0
2938,98619,0
2939,98653,0
2940,98687,0
2941,98720,0
2942,98754,0
2943,98787,0
2944,98820,0
2945,98855,0
2946,98889,0
2947,98922,0
2948,98955,0
2949,98988,0
2950,99022,0
2951,99056,0
2952,99089,0
2953,99123,0
2954,99155,0
2955,99190,0
2956,99223,0
2957,99257,0
2958,99291,0
2959,99323,0
2960,99358,0
2961,99391,0
2962,99424,0
2963,99458,0
2964,99491,0
2965,99524,0
2966,99559,0
2967,99591,0
2968,99625,0
2969,99659,0
2970,99692,0
2971,99725,0
2972,99758,0
2973,99794,0
2974,99827,0
2975,99860,0
2976,99895,0
2977,99927,0
2978,99962,0
2979,99995,0
2980,100028,0
2981,100062,0
2982,100096,0
2983,100129,0
2984,100162,0
2985,100196,0
2986,100228,0
2987,100264,0
2988,100297,0
2989,100330,0
2990,100364,0
2991,100399,0
2992,100431,0
2993,100465,0
2994,100499,0
2995,100532,0
2996,100565,0
2997,100601,0
2998,100633,0
2999,100666,0
3000,100700,0
3001,100734,0
3002,100767,0
3003,100801,0
3004,100835,0
3005,100868,0
3006,100902,0
3007,100936,0
3008,100969,0
3009,101003,0
3010,101037,0
3011,101070,0
3012,101104,0
3013,101137,0
3014,101170,0
3015,101205,0
3016,101237,0
3017,101271,0
3018,101305,0
3019,101338,0
3020,101372,0
3021,101406,0
3022,101439,0
3023,101472,0
3024,101506,0
3025,101540,0
3026,101573,0
3027,101606,0
3028,101640,0
3029,101674,0
3030,101708,0
3031,101741,0
3032,101774,0
3033,101807,0
3034,101842,0
3035,101874,0
3036,101907,0
3037,101942,0
3038,101977,0
3039,102008,0
3040,102042,0
3041,102077,0
3042,102109,0
3043,102144,0
3044,102177,0
3045,102210,0
3046,102245,0
3047,102278,0
3048,102312,0
3049,102345,0
3050,102378,0
3051,102412,0
3052,102445,0
3053,102479,0
3054,102512,0
3055,102546,0
3056,102581,0
3057,102614,0
3058,102646,0
3059,102682,0
3060,102714,0
3061,102748,0
3062,102783,0
3063,102815,0
3064,102849,0
3065,102883,0
3066,102916,0
3067,102949,0
3068,102983,0
3069,103017,0
3070,103050,0
3071,103084,0
3072,103119,0
3073,103151,0
3074,103185,0
3075,103218,0
3076,103252,0
3077,103286,0
3078,103320,0
3079,103353,0
3080,103386,0
3081,103421,0
3082,103454,0
3083,103487,0
3084,103521,0
3085,103554,0
3086,103588,0
3087,103621,0
3088,103656,0
3089,103689,0
3090,103722,0
3091,103756,0
3092,103788,0
3093,103823,0
3094,103856,0
3095,103889,0
3096,103924,0
3097,103956,0
3098,103990,0
3099,104024,0
3100,104057,0
3101,104091,0
3102,104124,0
3103,104157,0
3104,104191,0
3105,104225,0
3106,104259,0
3107,104292,0
3108,104325,0
3109,104359,0
3110,104393,0
3111,104427,0
3112,104460,0
3113,104492,0
3114,104528,0
3115,104561,0
3116,104593,0
3117,104628,0
3118,104661,0
3119,104695,0
3120,104728,0
3121,104763,0
3122,104796,0
3123,104829,0
3124,104864,0
3125,104896,0
3126,104931,0
3127,104964,0
3128,104998,0
3129,105031,0
3130,105064,0
3131,105098,0
3132,105132,0
3133,105165,0
3134,105199,0
3135,105232,0
3136,105265,0
3137,105300,0
3138,105334,0
3139,105366,0
3140,105401,0
3141,105434,0
3142,105468,0
3143,105501,0
3144,105535,0
3145,105569,0
3146,105603,0
3147,105636,0
3148,105671,0
3149,105703,0
3150,105736,0
3151,105770,0
3152,105804,0
3153,105838,0
3154,105871,0
3155,105904,0
3156,105939,0
3157,105972,0
3158,106005,0
3159,106038,0
3160,106072,0
3161,106106,0
3162,106139,0
3163,106173,0
3164,106206,0
3165,106240,0
3166,106273,0
3167,106306,0
3168,106341,0
3169,106373,0
3170,106407,0
3171,106441,0
3172,106474,0
3173,106509,0
3174,106542,0
3175,106575,0
3176,106610,0
3177,106642,0
3178,106676,0
3179,106710,0
3180,106742,0
3181,106777,0
3182,106810,0
3183,106844,0
3184,106877,0
3185,106911,0
3186,106945,0
3187,106978,0
3188,107011,0
3189,107046,0
3190,107077,0
3191,107112,0
3192,107146,0
3193,107179,0
3194,107212,0
3195,107247,0
3196,107281,0
3197,107313,0
3198,107347,0
3199,107382,0
3200,107415,0
3201,107447,0
3202,107483,0
3203,107515,0
3204,107551,0
3205,107584,0
3206,107615,0
3207,107651,0
3208,107683,0
3209,107717,0
3210,107752,0
3211,107784,0
3212,107819,0
3213,107852,0
3214,107885,0
3215,107919,0
3216,107952,0
3217,107987,0
3218,108020,0
3219,108053,0
3220,108087,0
3221,108120,0
3222,108154,0
3223,108188,0
3224,108221,0
3225,108255,0
3226,108288,0
3227,108321,0
3228,108354,0
3229,108387,0
3230,108423,0
3231,108455,0
3232,108489,0
3233,108523,0
3234,108555,0
3235,108590,0
3236,108623,0
3237,108657,0
3238,108691,0
3239,108723,0
3240,108757,0
3241,108791,0
3242,108824,0
3243,108858,0
3244,108892,0
3245,108925,0
3246,108960,0
3247,108992,0
3248,109027,0
3249,109059,0
3250,109093,0
3251,109127,0
3252,109160,0
3253,109193,0
3254,109228,0
3255,109261,0
3256,109294,0
3257,109329,0
3258,109362,0
3259,109395,0
3260,109430,0
3261,109463,0
3262,109495,0
3263,109530,0
3264,109564,0
3265,109597,0
3266,109631,0
3267,109664,0
3268,109697,0
3269,109732,0
3270,109765,0
3271,109799,0
3272,109832,0
3273,109866,0
3274,109899,0
3275,109934,0
3276,109967,0
3277,109999,0
3278,110035,0
3279,110067,0
3280,110101,0
3281,110135,0
3282,110169,0
3283,110202,0
3284,110236,0
3285,110269,0
3286,110303,0
3287,110337,0
3288,110369,0
3289,110404,0
3290,110436,0
3291,110471,0
3292,110505,0
3293,110538,0
3294,110571,0
3295,110604,0
3296,110638,0
3297,110672,0
3298,110706,0
3299,110738,0
3300,110772,0
3301,110806,0
3302,110839,0
3303,110873,0
3304,110907,0
3305,110940,0
3306,110974,0
3307,111006,0
3308,111040,0
3309,111074,0
3310,111106,0
3311,111141,0
3312,111175,0
3313,111208,0
3314,111242,0
3315,111274,0
3316,111309,0
3317,111343,0
3318,111375,0
3319,111410,0
3320,111444,0
3321,111477,0
3322,111511,0
3323,111544,0
3324,111577,0
3325,111611,0
3326,111645,0
3327,111678,0
3328,111712,0
3329,111747,0
3330,111780,0
3331,111813,0
3332,111846,0
3333,111880,0
3334,111914,0
3335,111947,0
3336,111980,0
3337,112014,0
3338,112048,0
3339,112081,0
3340,112116,0
3341,112149,0
3342,112182,0
3343,112217,0
3344,112249,0
3345,112283,0
3346,112317,0
3347,112351,0
3348,112384,0
3349,112417,0
3350,112452,0
3351,112485,0
3352,112518,0
3353,112553,0
3354,112584,0
3355,112620,0
3356,112653,0
3357,112686,0
3358,112721,0
3359,112753,0
3360,112788,0
3361,112821,0
3362,112854,0
3363,112888,0
3364,112921,0
3365,112955,0
3366,112989,0
3367,113021,0
3368,113056,0
3369,113088,0
3370,113122,0
3371,113156,0
3372,113189,0
3373,113223,0
3374,113257,0
3375,113290,0
3376,113323,0
3377,113356,0
3378,113391,0
3379,113424,0
3380,113457,0
3381,113492,0
3382,113525,0
3383,113558,0
3384,113593,0
3385,113625,0
3386,113659,0
3387,113692,0
3388,113726,0
3389,113759,0
3390,113793,0
3391,113827,0
3392,113861,0
3393,113894,0
3394,113928,0
3395,113961,0
3396,113995,0
3397,114029,0
3398,114062,0
3399,114097,0
3400,114129,0
3401,114163,0
3402,114197,0
3403,114230,0
3404,114263,0
3405,114298,0
3406,114331,0
3407,114364,0
3408,114399,0
3409,114433,0
3410,114466,0
3411,114498,0
3412,114534,0
3413,114566,0
3414,114600,0
3415,114634,0
3416,114667,0
3417,114702,0
3418,114735,0
3419,114768,0
3420,114801,0
3421,114835,0
3422,114869,0
3423,114903,0
3424,114935,0
3425,114970,0
3426,115003,0
3427,115037,0
3428,115071,0
3429,115104,0
3430,115137,0
3431,115170,0
3432,115204,0
3433,115237,0
3434,115271,0
3435,115305,0
3436,115338,0
3437,115371,0
3438,115405,0
3439,115438,0
3440,115472,0
3441,115505,0
3442,115539,0
3443,115574,0
3444,115606,0
3445,115639,0
3446,115673,0
3447,115706,0
3448,115740,0
3449,115774,0
3450,115807,0
3451,115842,0
3452,115875,0
3453,115908,0
3454,115942,0
3455,115975,0
3456,116009,0
3457,116043,0
3458,116076,0
3459,116111,0
3460,116144,0
3461,116177,0
3462,116211,0
3463,116244,0
3464,116279,0
3465,116311,0
3466,116344,0
3467,116379,0
3468,116412,0
3469,116446,0
3470,116480,0
3471,116513,0
3472,116547,0
3473,116580,0
3474,116614,0
3475,116647,0
3476,116680,0
3477,116716,0
3478,116748,0
3479,116782,0
3480,116816,0
3481,116849,0
3482,116883,0
3483,116916,0
3484,116950,0
3485,116983,0
3486,117017,0
3487,117052,0
3488,117085,0
3489,117119,0
3490,117151,0
3491,117185,0
3492,117220,0
3493,117252,0
3494,117286,0
3495,117320,0
3496,117353,0
3497,117387,0
3498,117420,0
3499,117453,0
3500,117487,0
3501,117521,0
3502,117554,0
3503,117586,0
3504,117622,0
3505,117654,0
3506,117688,0
3507,117721,0
3508,117755,0
3509,117789,0
3510,117822,0
3511,117856,0
3512,117889,0
3513,117922,0
3514,117957,0
3515,117990,0
3516,118024,0
3517,118057,0
3518,118090,0
3519,118124,0
3520,118158,0
3521,118191,0
3522,118224,0
3523,118259,0
3524,118292,0
3525,118326,0
3526,118359,0
3527,118393,0
3528,118427,0
3529,118461,0
3530,118494,0
3531,118527,0
3532,118562,0
3533,118594,0
3534,118628,0
3535,118662,0
3536,118695,0
3537,118729,0
3538,118762,0
3539,118796,0
3540,118830,0
3541,118863,0
3542,118897,0
3543,118930,0
3544,118964,0
3545,118998,0
3546,119031,0
3547,119064,0
3548,119099,0
3549,119131,0
3550,119165,0
3551,119200,0
3552,119232,0
3553,119267,0
3554,119300,0
3555,119333,0
3556,119367,0
3557,119401,0
3558,119435,0
3559,119468,0
3560,119502,0
3561,119535,0
3562,119568,0
3563,119602,0
3564,119636,0
3565,119669,0
3566,119703,0
3567,119737,0
3568,119770,0
3569,119804,0
3570,119837,0
3571,119870,0
3572,119903,0
3573,119938,0
3574,119971,0
3575,120005,0
3576,120038,0
3577,120071,0
3578,120105,0
3579,120139,0
3580,120172,0
3581,120206,0
3582,120240,0
3583,120272,0
3584,120307,0
3585,120339,0
3586,120375,0
3587,120407,0
3588,120441,0
3589,120475,0
3590,120507,0
3591,120542,0
3592,120575,0
3593,120609,0
3594,120642,0
3595,120675,0
3596,120709,0
3597,120744,0
3598,120775,0
3599,120810,0
3600,120844,0
3601,120878,0
3602,120911,0
3603,120943,0
3604,120979,0
3605,121012,0
3606,121045,0
3607,121079,0
3608,121112,0
3609,121146,0
3610,121180,0
3611,121213,0
3612,121246,0
3613,121281,0
3614,121314,0
3615,121348,0
3616,121381,0
3617,121416,0
3618,121448,0
